Companies,PFIZER,PFIZER,PFIZER,PFIZER,PFIZER,PFIZER,PFIZER,ASTRAZENECA,ASTRAZENECA,ASTRAZENECA,ASTRAZENECA,ASTRAZENECA,ASTRAZENECA,ASTRAZENECA,BIONTECH,BIONTECH,BIONTECH,BIONTECH,BIONTECH,BIONTECH,BIONTECH,MODERNA,MODERNA,MODERNA,MODERNA,MODERNA,MODERNA,MODERNA,NOVAVAX,NOVAVAX,NOVAVAX,NOVAVAX,NOVAVAX,NOVAVAX,NOVAVAX
2020-05-27,35.61669921875,35.07590103149414,35.49335861206055,35.49335861206055,25904158.0,34.79201126098633,0.0,52.470001220703125,50.810001373291016,51.95000076293945,52.470001220703125,7010200.0,52.053863525390625,0.5200004577636719,50.220001220703125,46.29999923706055,49.529998779296875,47.59000015258789,1810200,47.59000015258789,-1.9399986267089844,53.34000015258789,46.130001068115234,51.20000076293945,52.18000030517578,59514700,52.18000030517578,0.9799995422363281,48.84000015258789,40.97999954223633,48.20000076293945,45.470001220703125,10439500,45.470001220703125,-2.729999542236328
2020-05-28,36.47058868408203,35.7874755859375,35.901329040527344,36.223907470703125,22521767.0,35.508121490478516,0.32257843017578125,54.040000915527344,53.41999816894531,53.619998931884766,53.5,4445800.0,53.0756950378418,-0.11999893188476562,50.11000061035156,46.75299835205078,48.34000015258789,46.869998931884766,1107900,46.869998931884766,-1.470001220703125,59.11000061035156,53.349998474121094,53.5,55.540000915527344,32258900,55.540000915527344,2.0400009155273438,46.599998474121094,44.52000045776367,46.099998474121094,44.84000015258789,4955100,44.84000015258789,-1.2599983215332031
2020-05-29,36.46110153198242,35.65464782714844,36.30929946899414,36.2333984375,48638200.0,35.517425537109375,-0.07590103149414062,55.61000061035156,53.16999816894531,55.279998779296875,54.599998474121094,7615800.0,54.166969299316406,-0.6800003051757812,49.529998779296875,47.15999984741211,48.189998626708984,49.529998779296875,760600,49.529998779296875,1.3400001525878906,61.650001525878906,56.560001373291016,57.45000076293945,61.5,38070400,61.5,4.049999237060547,46.220001220703125,44.29999923706055,44.720001220703125,46.040000915527344,4119800,46.040000915527344,1.3199996948242188
2020-06-01,33.89942932128906,33.12144088745117,33.68121337890625,33.64326477050781,76884979.0,32.97846984863281,-0.0379486083984375,55.25,53.95000076293945,54.31999969482422,55.15999984741211,5759800.0,54.722530364990234,0.8400001525878906,53.209999084472656,49.540000915527344,50.0,52.29999923706055,1275800,52.29999923706055,2.299999237060547,63.900001525878906,60.5099983215332,62.7599983215332,62.18000030517578,21257500,62.18000030517578,-0.5799980163574219,53.970001220703125,45.75,46.16999816894531,52.81999969482422,9686800,52.81999969482422,6.650001525878906
2020-06-02,34.30739974975586,33.44402313232422,33.709678649902344,34.30739974975586,42690900.0,33.629486083984375,0.5977210998535156,54.7400016784668,54.099998474121094,54.4900016784668,54.720001220703125,4279400.0,54.2860221862793,0.22999954223632812,52.849998474121094,50.099998474121094,51.97999954223633,52.380001068115234,688500,52.380001068115234,0.40000152587890625,59.95000076293945,55.35499954223633,58.70000076293945,59.869998931884766,21701100,59.869998931884766,1.1699981689453125,52.7400016784668,47.65999984741211,52.7400016784668,49.63999938964844,6538800,49.63999938964844,-3.1000022888183594
2020-06-03,34.544593811035156,33.71916580200195,34.43074035644531,34.30739974975586,38751996.0,33.629486083984375,-0.12334060668945312,55.290000915527344,54.459999084472656,54.54999923706055,55.0,5464200.0,54.56379699707031,0.4500007629394531,52.22999954223633,49.540000915527344,51.849998474121094,51.15999984741211,1379900,51.15999984741211,-0.6899986267089844,63.369998931884766,57.099998474121094,57.5099983215332,59.88999938964844,20811500,59.88999938964844,2.3800010681152344,49.16999816894531,40.5,48.900001525878906,44.25,16950300,44.25,-4.650001525878906
2020-06-04,34.43074035644531,33.870967864990234,33.880455017089844,34.16508483886719,27013388.0,33.48998260498047,0.28462982177734375,55.27000045776367,53.7599983215332,54.59000015258789,53.869998931884766,4483700.0,53.4427604675293,-0.720001220703125,51.86000061035156,49.70000076293945,50.45000076293945,50.0,623300,50.0,-0.4500007629394531,61.93000030517578,58.52000045776367,61.61000061035156,60.59000015258789,13504000,60.59000015258789,-1.0200004577636719,46.65999984741211,42.880001068115234,44.0,44.65999984741211,5713100,44.65999984741211,0.6599998474121094
2020-06-05,34.6204948425293,34.041744232177734,34.38330078125,34.14611053466797,36705655.0,33.47138595581055,-0.23719024658203125,54.540000915527344,53.7400016784668,54.34000015258789,53.849998474121094,6092400.0,53.422916412353516,-0.4900016784667969,50.22999954223633,48.5,49.79999923706055,49.18000030517578,768700,49.18000030517578,-0.6199989318847656,59.189998626708984,56.630001068115234,58.4900016784668,58.189998626708984,14677900,58.189998626708984,-0.3000030517578125,50.4900016784668,45.2599983215332,49.459999084472656,46.29999923706055,8077200,46.29999923706055,-3.1599998474121094
2020-06-08,34.724857330322266,33.851993560791016,33.965843200683594,34.715370178222656,30194149.0,34.029396057128906,0.7495269775390625,53.0,51.380001068115234,52.810001373291016,52.58000183105469,9762600.0,52.162994384765625,-0.22999954223632812,49.24100112915039,47.41999816894531,49.220001220703125,48.779998779296875,1142400,48.779998779296875,-0.44000244140625,59.380001068115234,56.720001220703125,58.29999923706055,59.099998474121094,11249300,59.099998474121094,0.7999992370605469,45.150001525878906,42.13999938964844,44.58000183105469,44.790000915527344,4812700,44.790000915527344,0.20999908447265625
2020-06-09,34.78178405761719,34.31688690185547,34.629981994628906,34.35483932495117,21675088.0,33.675987243652344,-0.2751426696777344,53.189998626708984,52.68000030517578,52.79999923706055,52.72999954223633,4782300.0,52.31180191040039,-0.06999969482421875,48.099998474121094,46.869998931884766,47.79999923706055,47.790000915527344,970100,47.790000915527344,-0.009998321533203125,59.404998779296875,57.72999954223633,58.54999923706055,58.22999954223633,7600200,58.22999954223633,-0.31999969482421875,48.43000030517578,44.02000045776367,44.04999923706055,45.93000030517578,3875400,45.93000030517578,1.8800010681152344
2020-06-10,34.582542419433594,34.051231384277344,34.497154235839844,34.07969665527344,29557217.0,33.406280517578125,-0.41745758056640625,54.2599983215332,53.619998931884766,53.86000061035156,53.63999938964844,4582600.0,53.21458435058594,-0.220001220703125,47.999000549316406,46.54999923706055,47.79999923706055,47.40999984741211,913100,47.40999984741211,-0.3899993896484375,60.720001220703125,58.599998474121094,58.79999923706055,60.06999969482422,11074400,60.06999969482422,1.2700004577636719,46.45000076293945,44.38999938964844,46.16999816894531,44.959999084472656,2308700,44.959999084472656,-1.2099990844726562
2020-06-11,33.851993560791016,31.574953079223633,33.776092529296875,31.59392738342285,63166642.0,30.96963119506836,-2.1821651458740234,53.79999923706055,51.43000030517578,53.77000045776367,51.56999969482422,4787000.0,51.16100311279297,-2.200000762939453,49.189998626708984,47.06999969482422,49.0,48.599998474121094,1324800,48.599998474121094,-0.40000152587890625,66.68699645996094,58.77000045776367,62.95000076293945,60.20000076293945,32085200,60.20000076293945,-2.75,47.5099983215332,43.11000061035156,43.279998779296875,44.43000030517578,4089100,44.43000030517578,1.1500015258789062
2020-06-12,32.35293960571289,31.356735229492188,32.33396530151367,32.0208740234375,37902472.0,31.388141632080078,-0.3130912780761719,52.25,50.95000076293945,52.18000030517578,51.470001220703125,5630300.0,51.06179428100586,-0.7099990844726562,49.439998626708984,47.0099983215332,49.369998931884766,48.58000183105469,858800,48.58000183105469,-0.7899971008300781,63.630001068115234,60.290000915527344,62.35499954223633,62.0,14742900,62.0,-0.3549995422363281,45.7599983215332,43.599998474121094,45.54999923706055,45.56999969482422,3297800,45.56999969482422,0.020000457763671875
2020-06-15,31.99241065979004,31.081594467163086,31.59392738342285,31.650854110717773,36247482.0,31.025432586669922,0.056926727294921875,52.9900016784668,51.689998626708984,52.439998626708984,52.63999938964844,5711800.0,52.22251510620117,0.20000076293945312,51.16999816894531,48.290000915527344,48.720001220703125,50.849998474121094,1087500,50.849998474121094,2.1299972534179688,66.9800033569336,63.42399978637695,65.9000015258789,66.56999969482422,19339300,66.56999969482422,0.6699981689453125,51.529998779296875,45.0,45.939998626708984,51.06999969482422,8694400,51.06999969482422,5.130001068115234
2020-06-16,32.220115661621094,31.043643951416016,31.869070053100586,31.688804626464844,55616945.0,31.062633514404297,-0.1802654266357422,54.209999084472656,53.5,54.18000030517578,53.58000183105469,5535500.0,53.15506362915039,-0.5999984741210938,51.5,49.09000015258789,51.0,49.900001525878906,901100,49.900001525878906,-1.0999984741210938,66.5999984741211,62.599998474121094,66.30999755859375,64.33999633789062,16537800,64.33999633789062,-1.970001220703125,52.56999969482422,48.209999084472656,51.18000030517578,52.150001525878906,5026200,52.150001525878906,0.970001220703125
2020-06-17,32.03984832763672,31.612903594970703,31.869070053100586,31.840606689453125,27509822.0,31.211437225341797,-0.028463363647460938,54.25,53.77000045776367,54.119998931884766,53.900001525878906,4919100.0,53.4725227355957,-0.21999740600585938,51.5,49.5,49.75,50.849998474121094,723000,50.849998474121094,1.0999984741210938,65.87999725341797,62.58000183105469,63.599998474121094,63.310001373291016,13616000,63.310001373291016,-0.2899971008300781,58.34000015258789,51.810001373291016,52.029998779296875,55.40999984741211,9350000,55.40999984741211,3.3800010681152344
2020-06-18,31.755218505859375,31.29032325744629,31.565465927124023,31.537002563476562,32278855.0,30.91383171081543,-0.028463363647460938,52.83000183105469,52.279998779296875,52.63999938964844,52.65999984741211,3796100.0,52.24235534667969,0.020000457763671875,51.59000015258789,49.83000183105469,49.86000061035156,50.939998626708984,691500,50.939998626708984,1.0799980163574219,65.4000015258789,62.58000183105469,63.029998779296875,64.94999694824219,10914400,64.94999694824219,1.9199981689453125,59.810001373291016,55.02000045776367,55.25,59.27000045776367,5654100,59.27000045776367,4.020000457763672
2020-06-19,32.01138687133789,31.42314910888672,31.963947296142578,31.707780838012695,43986266.0,31.081235885620117,-0.2561664581298828,53.20000076293945,52.40999984741211,52.5,53.02000045776367,6807200.0,52.59950256347656,0.5200004577636719,51.58000183105469,49.90999984741211,50.900001525878906,51.36000061035156,735800,51.36000061035156,0.45999908447265625,66.44999694824219,64.01000213623047,64.98999786376953,66.3499984741211,16076700,66.3499984741211,1.3600006103515625,66.05999755859375,61.75,63.279998779296875,64.75,11569300,64.75,1.470001220703125
2020-06-22,31.650854110717773,31.223909378051758,31.622390747070312,31.41366195678711,23332503.0,30.792926788330078,-0.20872879028320312,53.529998779296875,53.0,53.369998931884766,53.41999816894531,3375400.0,52.9963264465332,0.049999237060546875,58.900001525878906,51.849998474121094,51.95000076293945,57.45000076293945,2678200,57.45000076293945,5.5,66.29000091552734,62.119998931884766,65.91999816894531,64.75,13586400,64.75,-1.1699981689453125,67.91000366210938,59.290000915527344,67.5999984741211,65.94999694824219,8431300,65.94999694824219,-1.6500015258789062
2020-06-23,31.546489715576172,31.062618255615234,31.49905014038086,31.091081619262695,37690408.0,30.476720809936523,-0.40796852111816406,55.189998626708984,53.130001068115234,53.16999816894531,54.25,10772000.0,53.81974792480469,1.0800018310546875,56.0,51.52000045776367,55.619998931884766,52.75,2142200,52.75,-2.8699989318847656,65.08000183105469,62.7400016784668,64.0999984741211,62.939998626708984,12361300,62.939998626708984,-1.1599998474121094,69.98999786376953,62.939998626708984,62.939998626708984,69.66000366210938,6138100,69.66000366210938,6.720005035400391
2020-06-24,31.053131103515625,30.360530853271484,31.034156799316406,30.540796279907227,30817695.0,29.93731117248535,-0.4933605194091797,53.43000030517578,52.0,52.91999816894531,52.130001068115234,6418600.0,51.71656036376953,-0.7899971008300781,55.349998474121094,51.810001373291016,53.0,54.72999954223633,1344500,54.72999954223633,1.7299995422363281,66.15599822998047,63.13999938964844,63.22999954223633,64.83999633789062,14377100,64.83999633789062,1.6099967956542969,80.69999694824219,70.0,70.05000305175781,77.5,10960400,77.5,7.4499969482421875
2020-06-25,30.7210636138916,30.199241638183594,30.464895248413086,30.66413688659668,27418651.0,30.058212280273438,0.19924163818359375,53.119998931884766,52.20000076293945,52.4900016784668,53.0099983215332,4948300.0,52.58958053588867,0.5199966430664062,59.91999816894531,53.52000045776367,54.5099983215332,59.709999084472656,2406400,59.709999084472656,5.200000762939453,67.0,58.5099983215332,67.0,62.0,26905700,62.0,-5.0,86.5,80.04000091552734,81.30999755859375,83.54000091552734,10743500,83.54000091552734,2.2300033569335938
2020-06-26,30.62618637084961,29.99051284790039,30.59772300720215,30.398481369018555,42153992.0,29.797805786132812,-0.19924163818359375,53.47999954223633,52.52000045776367,53.08000183105469,52.70000076293945,6234700.0,52.282039642333984,-0.3800010681152344,63.369998931884766,56.5,56.630001068115234,62.130001068115234,2830700,62.130001068115234,5.5,62.290000915527344,59.13999938964844,60.709999084472656,61.279998779296875,13866300,61.279998779296875,0.5699996948242188,81.43000030517578,70.30999755859375,79.7300033569336,77.38999938964844,13522400,77.38999938964844,-2.3400039672851562
2020-06-29,30.996204376220703,30.55028533935547,30.796964645385742,30.967742919921875,23956261.0,30.355819702148438,0.1707782745361328,53.38999938964844,52.709999084472656,53.369998931884766,52.90999984741211,4526200.0,52.49037551879883,-0.45999908447265625,71.37999725341797,64.12000274658203,65.68000030517578,65.80000305175781,4011400,65.80000305175781,0.12000274658203125,63.0,59.400001525878906,61.81999969482422,62.08000183105469,8074200,62.08000183105469,0.26000213623046875,88.97000122070312,78.69999694824219,81.4800033569336,83.61000061035156,8693300,83.61000061035156,2.1299972534179688
2020-06-30,31.195446014404297,30.57874870300293,30.863378524780273,31.024667739868164,25451676.0,30.411619186401367,0.16128921508789062,52.91999816894531,52.040000915527344,52.279998779296875,52.88999938964844,4621900.0,52.47053146362305,0.6100006103515625,68.25,62.220001220703125,66.16000366210938,66.73999786376953,1979100,66.73999786376953,0.5799942016601562,65.15899658203125,61.79999923706055,62.18000030517578,64.20999908447266,11955200,64.20999908447266,2.029998779296875,89.5,80.66999816894531,85.0,83.3499984741211,7782200,83.3499984741211,-1.6500015258789062
2020-07-01,32.7703971862793,31.99241065979004,32.7703971862793,32.01138687133789,73503009.0,31.378841400146484,-0.7590103149414062,53.68000030517578,52.38999938964844,52.83000183105469,53.31999969482422,5462000.0,52.89712142944336,0.48999786376953125,79.37999725341797,62.29999923706055,77.69999694824219,64.13999938964844,9879300,64.13999938964844,-13.55999755859375,63.72999954223633,59.119998931884766,63.0,61.59000015258789,17916500,61.59000015258789,-1.4099998474121094,82.5999984741211,76.58000183105469,79.47000122070312,79.69999694824219,6612100,79.69999694824219,0.2299957275390625
2020-07-02,33.06451416015625,32.296016693115234,32.84629821777344,32.74193572998047,45270881.0,32.09495544433594,-0.10436248779296875,54.06999969482422,53.459999084472656,53.630001068115234,53.79999923706055,4591300.0,53.373313903808594,0.1699981689453125,69.38999938964844,62.72999954223633,68.24500274658203,63.27000045776367,3926500,63.27000045776367,-4.975002288818359,61.79999923706055,55.810001373291016,60.0,58.56999969482422,26544400,58.56999969482422,-1.4300003051757812,84.30000305175781,75.4000015258789,77.47000122070312,81.63999938964844,5210900,81.63999938964844,4.1699981689453125
2020-07-06,33.19734191894531,32.618595123291016,33.159393310546875,32.74193572998047,27150935.0,32.09495544433594,-0.41745758056640625,54.5,53.720001220703125,53.849998474121094,54.099998474121094,5180900.0,53.670936584472656,0.25,66.9000015258789,64.33000183105469,65.58999633789062,65.51000213623047,1649400,65.51000213623047,-0.07999420166015625,60.72999954223633,57.099998474121094,58.54999923706055,59.150001525878906,9977300,59.150001525878906,0.6000022888183594,81.19000244140625,76.0999984741211,80.1500015258789,79.44000244140625,3832000,79.44000244140625,-0.7099990844726562
2020-07-07,32.59013366699219,32.220115661621094,32.305503845214844,32.286529541015625,25148018.0,31.648548126220703,-0.01897430419921875,54.279998779296875,53.43000030517578,53.5,53.470001220703125,3747500.0,53.04593276977539,-0.029998779296875,70.88999938964844,63.5099983215332,64.0,69.33999633789062,2264400,69.33999633789062,5.339996337890625,61.5,57.439998626708984,58.79999923706055,61.09000015258789,8904300,61.09000015258789,2.2900009155273438,111.7699966430664,95.5,104.0,104.55999755859375,26477900,104.55999755859375,0.55999755859375
2020-07-08,32.609107971191406,31.850095748901367,32.26755142211914,32.0208740234375,24256545.0,31.388141632080078,-0.24667739868164062,54.709999084472656,53.619998931884766,53.709999084472656,54.189998626708984,6247800.0,53.76021957397461,0.4799995422363281,68.58000183105469,66.45999908447266,67.20999908447266,67.55999755859375,1449600,67.55999755859375,0.34999847412109375,62.459999084472656,59.45000076293945,60.790000915527344,61.58000183105469,7590900,61.58000183105469,0.7900009155273438,105.0199966430664,95.5,103.8499984741211,98.30000305175781,7898700,98.30000305175781,-5.549995422363281
2020-07-09,32.14421463012695,31.4041748046875,32.00189971923828,31.745731353759766,20363702.0,31.11843490600586,-0.2561683654785156,54.9900016784668,53.560001373291016,54.5,53.970001220703125,4203000.0,53.541969299316406,-0.529998779296875,68.0,64.51000213623047,66.61000061035156,65.61000061035156,1186700,65.61000061035156,-1.0,65.3499984741211,58.880001068115234,62.09000015258789,64.95999908447266,20646100,64.95999908447266,2.8699989318847656,101.1500015258789,93.4800033569336,98.31999969482422,96.30000305175781,4348600,96.30000305175781,-2.0199966430664062
2020-07-10,32.296016693115234,31.774194717407227,31.935483932495117,32.09677505493164,24459019.0,31.462543487548828,0.16129112243652344,54.40999984741211,53.439998626708984,54.310001373291016,53.7599983215332,5414500.0,53.3336296081543,-0.5500030517578125,71.29000091552734,67.0,67.0,70.36000061035156,2874300,70.36000061035156,3.3600006103515625,64.93000030517578,62.31999969482422,64.6500015258789,62.61000061035156,7407500,62.61000061035156,-2.0400009155273438,98.61000061035156,93.51000213623047,94.0,94.36000061035156,3072200,94.36000061035156,0.3600006103515625
2020-07-13,33.88994216918945,32.75142288208008,32.95066452026367,33.406070709228516,56569129.0,32.74596405029297,0.45540618896484375,54.29999923706055,53.119998931884766,53.93000030517578,53.2400016784668,5639800.0,52.8177604675293,-0.6899986267089844,84.88999938964844,75.75,78.47000122070312,77.77999877929688,8529600,77.77999877929688,-0.69000244140625,77.75,63.79999923706055,63.88999938964844,71.77999877929688,56617300,71.77999877929688,7.8899993896484375,113.9800033569336,95.26000213623047,95.33000183105469,104.31999969482422,8636400,104.31999969482422,8.989997863769531
2020-07-14,33.60531234741211,33.092979431152344,33.55787658691406,33.425048828125,32854129.0,32.76457214355469,-0.1328277587890625,54.099998474121094,53.22999954223633,53.5,53.97999954223633,7199600.0,53.55188751220703,0.4799995422363281,85.0,78.0,82.56999969482422,83.87999725341797,4748700,83.87999725341797,1.30999755859375,76.9489974975586,70.62000274658203,74.0,75.04000091552734,38708800,75.04000091552734,1.0400009155273438,112.7699966430664,99.1500015258789,107.20999908447266,109.97000122070312,5390800,109.97000122070312,2.7600021362304688
2020-07-15,34.15559768676758,33.65275192260742,34.14611053466797,33.88994216918945,26294454.0,33.22027587890625,-0.2561683654785156,58.84000015258789,55.869998931884766,56.31999969482422,58.0,19902500.0,57.54000473022461,1.6800003051757812,87.58000183105469,76.80000305175781,86.08000183105469,78.0,3908700,78.0,-8.080001831054688,88.37000274658203,78.01000213623047,87.5199966430664,80.22000122070312,90756100,80.22000122070312,-7.299995422363281,114.94000244140625,105.80000305175781,110.30999755859375,111.1500015258789,5250900,111.1500015258789,0.8400039672851562
2020-07-16,33.81404113769531,33.45351028442383,33.776092529296875,33.776092529296875,18421812.0,33.10867691040039,0.0,57.43000030517578,56.04999923706055,56.959999084472656,57.43000030517578,12358700.0,56.974525451660156,0.470001220703125,80.5,74.55999755859375,80.5,75.87000274658203,2847900,75.87000274658203,-4.629997253417969,84.29000091552734,79.5999984741211,80.16000366210938,81.80999755859375,27277400,81.80999755859375,1.649993896484375,122.68000030517578,109.0999984741211,109.4000015258789,120.29000091552734,6940400,120.29000091552734,10.889999389648438
2020-07-17,34.468692779541016,33.89942932128906,34.022769927978516,34.39278793334961,23347365.0,33.71318435668945,0.37001800537109375,61.459999084472656,57.630001068115234,57.650001525878906,61.099998474121094,24319500.0,60.61541748046875,3.4499969482421875,86.4000015258789,76.41999816894531,76.54000091552734,85.25,5053500,85.25,8.709999084472656,95.20999908447266,82.61000061035156,83.3499984741211,94.8499984741211,103509200,94.8499984741211,11.5,144.5399932861328,127.80000305175781,128.88999938964844,140.49000549316406,15200800,140.49000549316406,11.600006103515625
2020-07-20,35.69260025024414,34.45920181274414,35.56925964355469,34.629981994628906,36815693.0,33.9456901550293,-0.9392776489257812,64.94000244140625,57.650001525878906,62.689998626708984,58.68000030517578,56346600.0,58.21461486816406,-4.009998321533203,96.08999633789062,85.7699966430664,91.74700164794922,88.19999694824219,7790800,88.19999694824219,-3.5470046997070312,90.8499984741211,78.05000305175781,87.86000061035156,82.68000030517578,78391300,82.68000030517578,-5.180000305175781,151.1999969482422,124.0999984741211,149.49000549316406,138.22999572753906,12934500,138.22999572753906,-11.260009765625
2020-07-21,35.180267333984375,34.648956298828125,35.04743957519531,34.810245513916016,23646912.0,34.12239456176758,-0.23719406127929688,59.650001525878906,57.84000015258789,59.650001525878906,58.06999969482422,15419100.0,57.60945129394531,-1.5800018310546875,97.81999969482422,90.05000305175781,92.0,91.5999984741211,6025500,91.5999984741211,-0.40000152587890625,82.43000030517578,79.06999969482422,80.91000366210938,80.86000061035156,26157900,80.86000061035156,-0.0500030517578125,148.9499969482422,134.5500030517578,140.50999450683594,140.69000244140625,8868700,140.69000244140625,0.1800079345703125
2020-07-22,36.745731353759766,35.597721099853516,36.27134704589844,36.58443832397461,90705554.0,35.86153030395508,0.3130912780761719,57.88999938964844,56.2400016784668,57.380001068115234,56.97999954223633,9562100.0,56.52809524536133,-0.40000152587890625,104.98999786376953,93.6500015258789,99.19000244140625,104.16999816894531,13817800,104.16999816894531,4.9799957275390625,84.12000274658203,79.11000061035156,79.61000061035156,83.2249984741211,27274000,83.2249984741211,3.6149978637695312,147.5,133.19000244140625,136.0,146.4499969482422,6143100,146.4499969482422,10.449996948242188
2020-07-23,37.4003791809082,36.223907470703125,37.220115661621094,36.44212341308594,59639536.0,35.72202682495117,-0.7779922485351562,56.84000015258789,54.810001373291016,56.75,55.16999816894531,8658900.0,54.73244857788086,-1.5800018310546875,101.1500015258789,87.0,97.51399993896484,88.51000213623047,15899700,88.51000213623047,-9.003997802734375,82.68000030517578,72.19999694824219,82.05000305175781,75.33000183105469,29288100,75.33000183105469,-6.720001220703125,151.1999969482422,134.0399932861328,144.69000244140625,139.58999633789062,5923200,139.58999633789062,-5.100006103515625
2020-07-24,36.1954460144043,35.417457580566406,36.08159255981445,35.73054885864258,33870501.0,35.024513244628906,-0.351043701171875,56.0,55.060001373291016,55.310001373291016,55.79999923706055,7748000.0,55.357452392578125,0.48999786376953125,86.69999694824219,80.33999633789062,86.30000305175781,84.16999816894531,7109700,84.16999816894531,-2.1300048828125,73.9000015258789,66.54000091552734,69.05000305175781,73.20999908447266,27797500,73.20999908447266,4.159996032714844,136.08999633789062,126.55000305175781,133.1999969482422,133.92999267578125,4819300,133.92999267578125,0.7299957275390625
2020-07-27,35.815940856933594,35.32258224487305,35.445919036865234,35.61669921875,27640307.0,34.91291046142578,0.17078018188476562,56.630001068115234,55.970001220703125,56.15999984741211,56.58000183105469,5660200.0,56.13127136230469,0.4200019836425781,88.19999694824219,81.77400207519531,87.44000244140625,86.52999877929688,5129200,86.52999877929688,-0.910003662109375,80.9800033569336,76.16000366210938,80.62999725341797,79.91000366210938,44710700,79.91000366210938,-0.7199935913085938,141.27999877929688,131.8300018310547,134.02000427246094,139.60000610351562,5035600,139.60000610351562,5.5800018310546875
2020-07-28,37.32447814941406,36.11005783081055,36.56546401977539,37.0208740234375,56393954.0,36.28934097290039,0.4554100036621094,57.099998474121094,56.2599983215332,56.880001068115234,56.31999969482422,4979100.0,55.873329162597656,-0.5600013732910156,90.4000015258789,84.0999984741211,89.0,85.37999725341797,5108600,85.37999725341797,-3.6200027465820312,83.8499984741211,79.5,81.0,81.48999786376953,32946900,81.48999786376953,0.48999786376953125,151.0,136.5,139.42999267578125,148.60000610351562,5907800,148.60000610351562,9.170013427734375
2020-07-29,37.4288444519043,36.48007583618164,37.286529541015625,37.24857711791992,37033660.0,36.51254653930664,-0.037952423095703125,57.04999923706055,56.09000015258789,57.04999923706055,56.63999938964844,5038900.0,56.190792083740234,-0.4099998474121094,86.79000091552734,80.0199966430664,85.54000091552734,82.5,3846300,82.5,-3.0400009155273438,82.81999969482422,76.55000305175781,81.9800033569336,79.51000213623047,24453900,79.51000213623047,-2.470001220703125,154.6999969482422,143.52999877929688,152.5,145.36000061035156,5638600,145.36000061035156,-7.1399993896484375
2020-07-30,36.94497299194336,36.24288558959961,36.31878662109375,36.755218505859375,32273796.0,36.38106918334961,0.436431884765625,57.939998626708984,56.75,57.119998931884766,57.88999938964844,8215100.0,57.430877685546875,0.7700004577636719,84.87999725341797,78.0,79.05000305175781,84.16000366210938,3302800,84.16000366210938,5.1100006103515625,79.25,76.80000305175781,78.0,77.62999725341797,13102000,77.62999725341797,-0.37000274658203125,148.8800048828125,139.57000732421875,140.5,146.6199951171875,5410600,146.6199951171875,6.1199951171875
2020-07-31,36.764705657958984,35.92030334472656,36.31878662109375,36.50853729248047,28503006.0,36.13690185546875,0.18975067138671875,57.95000076293945,55.349998474121094,57.81999969482422,55.779998779296875,6844500.0,55.33761215209961,-2.0400009155273438,86.94999694824219,80.8499984741211,86.0,82.11000061035156,2640500,82.11000061035156,-3.8899993896484375,78.44000244140625,73.60399627685547,78.19999694824219,74.0999984741211,14210400,74.0999984741211,-4.099998474121094,148.77999877929688,142.0,147.61000061035156,143.10000610351562,4232100,143.10000610351562,-4.5099945068359375
2020-08-03,36.679317474365234,36.26185989379883,36.63187789916992,36.38520050048828,31036400.0,36.01482009887695,-0.24667739868164062,57.4900016784668,56.529998779296875,56.68000030517578,56.81999969482422,4799700.0,56.36936569213867,0.1399993896484375,85.4800033569336,81.83999633789062,82.98999786376953,85.47000122070312,2431700,85.47000122070312,2.4800033569335938,77.98999786376953,73.02999877929688,74.9800033569336,77.9800033569336,13382300,77.9800033569336,3.0,159.97000122070312,144.69000244140625,145.27999877929688,155.8699951171875,6762900,155.8699951171875,10.589996337890625
2020-08-04,36.69829177856445,36.138519287109375,36.34724807739258,36.42314910888672,29448549.0,36.0523796081543,0.07590103149414062,56.290000915527344,55.7400016784668,56.08000183105469,56.08000183105469,4121300.0,55.63523483276367,0.0,84.5,81.08000183105469,84.44000244140625,83.16999816894531,2410300,83.16999816894531,-1.2700042724609375,78.62000274658203,75.5,78.19200134277344,78.45999908447266,10126500,78.45999908447266,0.26799774169921875,157.3000030517578,150.27999877929688,156.5,157.1699981689453,11517400,157.1699981689453,0.6699981689453125
2020-08-05,36.55597686767578,36.17647171020508,36.49905014038086,36.48007583618164,24604787.0,36.108726501464844,-0.01897430419921875,56.56999969482422,55.81999969482422,56.43000030517578,55.95000076293945,3267200.0,55.506263732910156,-0.4799995422363281,83.19999694824219,76.84500122070312,82.81999969482422,81.30000305175781,4084400,81.30000305175781,-1.5199966430664062,77.48999786376953,73.69000244140625,77.48999786376953,75.80000305175781,19831900,75.80000305175781,-1.6899948120117188,189.39999389648438,165.11000061035156,182.0,173.49000549316406,17875600,173.49000549316406,-8.509994506835938
2020-08-06,37.09677505493164,36.1954460144043,36.7836799621582,36.30929946899414,20922111.0,35.93968963623047,-0.4743804931640625,56.2400016784668,55.52000045776367,56.09000015258789,56.209999084472656,3532100.0,55.76420211791992,0.11999893188476562,80.26000213623047,76.58000183105469,79.29000091552734,77.08000183105469,3175200,77.08000183105469,-2.2099990844726562,76.25,73.12000274658203,75.79000091552734,73.76000213623047,11691500,73.76000213623047,-2.029998779296875,178.47999572753906,160.25999450683594,178.0,167.5,7882700,167.5,-10.5
